session_id,user_id,session_date,time_spent_seconds,device
48362,9556,2021-07-07,2751,Desktop
48363,9556,2021-10-27,5515,Mobile
48364,9557,2023-07-11,3867,Tablet
48365,9557,2022-05-16,5569,Mobile
48366,9557,2024-01-21,1850,Desktop
48367,9557,2021-10-17,10377,Desktop
48368,9558,2023-02-01,5005,Mobile
48369,9558,2023-11-06,4214,Desktop
48370,9558,2018-06-22,760,Tablet
48371,9558,2024-09-26,1506,Desktop
48372,9558,2021-04-21,324,Mobile
48373,9559,2023-06-12,9416,Desktop
48374,9559,2024-10-31,557,Desktop
48375,9559,2023-04-12,7041,Tablet
48376,9559,2024-01-11,17632,Desktop
48377,9559,2024-08-01,1619,Desktop
48378,9560,2022-02-15,3805,Mobile
48379,9560,2022-04-01,3916,Desktop
48380,9560,2021-06-20,3300,Desktop
48381,9560,2023-08-06,12316,Desktop
48382,9560,2024-01-15,11789,Desktop
48383,9560,2023-07-19,354,Mobile
48384,9561,2024-08-11,10097,Mobile
48385,9561,2020-11-30,7646,Desktop
48386,9561,2021-10-28,2516,Mobile
48387,9561,2023-03-15,28417,Desktop
48388,9562,2012-11-21,1346,Tablet
48389,9562,2022-09-07,9440,Mobile
48390,9562,2015-07-13,9008,Desktop
48391,9562,2015-02-10,3325,Mobile
48392,9562,2016-06-13,2677,Desktop
48393,9562,2016-08-04,2779,Mobile
48394,9563,2024-09-08,3217,Mobile
48395,9563,2017-05-10,7069,Desktop
48396,9564,2023-11-11,213,Tablet
48397,9564,2024-06-22,479,Mobile
48398,9564,2024-09-23,640,Mobile
48399,9565,2016-05-17,10639,Desktop
48400,9565,2010-08-12,5048,Desktop
48401,9565,2019-07-24,1458,Desktop
48402,9566,2017-06-08,5233,Mobile
48403,9566,2015-09-05,9999,Mobile
48404,9567,2018-07-19,5261,Desktop
48405,9567,2020-07-23,15097,Mobile
48406,9567,2013-11-06,13026,Mobile
48407,9567,2019-05-23,18900,Mobile
48408,9568,2023-04-22,10172,Desktop
48409,9568,2023-03-01,873,Desktop
48410,9568,2022-11-26,936,Mobile
48411,9568,2024-03-21,4537,Desktop
48412,9568,2024-07-08,2943,Mobile
48413,9568,2023-02-11,3102,Desktop
48414,9568,2022-10-13,1926,Desktop
48415,9568,2022-07-12,1182,Desktop
48416,9569,2023-08-21,1683,Desktop
48417,9569,2017-03-27,14517,Desktop
48418,9569,2020-01-22,5062,Desktop
48419,9569,2021-06-16,294,Mobile
48420,9569,2018-12-16,2771,Mobile
48421,9569,2016-11-04,2929,Desktop
48422,9570,2024-04-29,35062,Desktop
48423,9570,2024-05-06,1873,Desktop
48424,9570,2024-10-01,3545,Desktop
48425,9571,2021-10-30,3658,Tablet
48426,9571,2023-07-04,4568,Desktop
48427,9571,2016-09-28,4175,Mobile
48428,9571,2018-07-25,1195,Desktop
48429,9571,2022-04-02,2567,Mobile
48430,9572,2019-09-07,7115,Mobile
48431,9572,2018-05-12,2178,Desktop
48432,9572,2021-08-04,694,Mobile
48433,9573,2018-12-14,2263,Desktop
48434,9573,2016-01-21,4930,Mobile
48435,9573,2015-12-28,1073,Mobile
48436,9573,2019-12-09,4260,Tablet
48437,9573,2023-06-03,2313,Desktop
48438,9573,2018-05-19,3307,Desktop
48439,9573,2017-11-23,1579,Desktop
48440,9574,2017-05-31,7865,Mobile
48441,9574,2017-08-22,3263,Desktop
48442,9574,2013-07-27,2104,Desktop
48443,9574,2021-06-30,1004,Mobile
48444,9574,2017-12-18,4716,Desktop
48445,9575,2024-08-20,6678,Mobile
48446,9575,2020-03-13,1195,Mobile
48447,9575,2017-06-15,8008,Mobile
48448,9575,2023-02-25,11217,Mobile
48449,9575,2020-05-17,5027,Desktop
48450,9575,2019-12-07,11164,Desktop
48451,9575,2017-02-27,11556,Mobile
48452,9575,2023-06-19,4101,Desktop
48453,9575,2020-12-11,8630,Desktop
48454,9576,2022-10-26,7641,Tablet
48455,9576,2024-04-29,8383,Desktop
48456,9576,2024-07-14,365,Mobile
48457,9577,2015-11-04,924,Mobile
48458,9577,2021-12-23,13008,Mobile
48459,9577,2017-01-10,892,Desktop
48460,9578,2023-02-20,656,Mobile
48461,9578,2024-02-06,2090,Mobile
48462,9578,2021-09-04,2791,Mobile
48463,9578,2023-10-11,5182,Mobile
48464,9578,2021-11-16,13579,Mobile
48465,9578,2021-12-08,8663,Mobile
48466,9579,2019-05-22,558,Mobile
48467,9579,2019-06-04,12489,Mobile
48468,9579,2019-08-22,2730,Mobile
48469,9579,2022-04-27,591,Tablet
48470,9579,2018-03-21,10320,Desktop
48471,9579,2023-10-27,9694,Desktop
48472,9580,2017-11-23,4961,Mobile
48473,9580,2023-11-27,3748,Desktop
48474,9581,2024-04-12,8687,Tablet
48475,9581,2024-08-18,1069,Desktop
48476,9581,2023-08-31,2813,Desktop
48477,9581,2024-05-23,8602,Mobile
48478,9582,2014-02-14,4669,Mobile
48479,9582,2022-01-15,2200,Desktop
48480,9582,2014-10-24,14172,Mobile
48481,9582,2017-11-13,2243,Desktop
48482,9583,2020-02-11,1212,Mobile
48483,9583,2019-12-21,2777,Mobile
48484,9583,2017-01-06,992,Desktop
48485,9583,2018-01-07,7522,Desktop
48486,9583,2021-04-30,13995,Mobile
48487,9583,2017-09-08,1039,Mobile
48488,9584,2012-09-17,1063,Tablet
48489,9584,2013-11-13,5253,Desktop
48490,9585,2022-10-25,4060,Mobile
48491,9585,2020-03-20,2844,Mobile
48492,9585,2022-10-21,6991,Mobile
48493,9585,2022-12-17,1369,Mobile
48494,9586,2024-05-23,1471,Desktop
48495,9586,2023-05-04,2365,Tablet
48496,9586,2022-07-05,9639,Desktop
48497,9586,2023-04-10,4979,Tablet
48498,9586,2022-02-26,1412,Tablet
48499,9587,2018-10-19,4054,Desktop
48500,9587,2021-05-10,2987,Desktop
48501,9587,2021-04-27,5816,Mobile
48502,9587,2022-12-06,4469,Mobile
48503,9588,2023-09-10,10816,Desktop
48504,9589,2024-08-30,1277,Desktop
48505,9589,2017-05-10,7925,Desktop
48506,9589,2016-05-02,944,Mobile
48507,9589,2021-06-30,10823,Mobile
48508,9589,2017-09-16,9235,Mobile
48509,9590,2016-05-02,1793,Mobile
48510,9590,2020-12-30,1365,Mobile
48511,9590,2024-06-19,3394,Desktop
48512,9590,2016-02-18,2843,Desktop
48513,9590,2019-03-16,3665,Tablet
48514,9591,2019-07-08,2455,Desktop
48515,9591,2023-09-08,811,Tablet
48516,9592,2022-12-03,8798,Desktop
48517,9592,2024-06-13,5079,Tablet
48518,9592,2021-07-22,8446,Tablet
48519,9592,2023-12-19,5278,Mobile
48520,9593,2019-02-03,1530,Desktop
48521,9593,2012-03-06,2029,Desktop
48522,9593,2018-11-03,9100,Desktop
48523,9593,2012-11-09,1806,Tablet
48524,9593,2011-11-05,6695,Mobile
48525,9594,2019-02-13,6638,Desktop
48526,9594,2022-10-10,4648,Mobile
48527,9594,2018-08-24,13650,Desktop
48528,9594,2013-04-19,5385,Mobile
48529,9594,2013-03-05,2693,Mobile
48530,9595,2020-02-08,11226,Mobile
48531,9595,2021-05-27,981,Desktop
48532,9596,2019-08-17,2866,Desktop
48533,9596,2022-01-27,2513,Desktop
48534,9596,2021-07-02,6458,Desktop
48535,9596,2020-02-25,6403,Desktop
48536,9597,2024-11-30,2638,Desktop
48537,9597,2024-02-21,554,Tablet
48538,9597,2024-07-03,3686,Mobile
48539,9597,2024-06-11,16151,Mobile
48540,9597,2023-12-08,1851,Desktop
48541,9597,2023-06-06,1170,Mobile
48542,9597,2023-06-15,12544,Mobile
48543,9598,2022-12-21,1410,Desktop
48544,9598,2022-10-21,4576,Mobile
48545,9598,2021-04-27,1580,Mobile
48546,9599,2023-06-07,3101,Mobile
48547,9600,2023-04-28,7134,Desktop
48548,9600,2022-01-18,2245,Desktop
48549,9600,2022-03-09,3870,Desktop
48550,9600,2024-12-31,788,Mobile
48551,9600,2022-12-26,20903,Mobile
48552,9601,2016-07-27,1317,Desktop
48553,9601,2014-02-27,3741,Mobile
48554,9601,2017-06-14,3036,Desktop
48555,9601,2015-01-16,1831,Desktop
48556,9601,2021-12-19,12464,Mobile
48557,9602,2020-08-15,6322,Mobile
48558,9602,2020-07-18,16327,Desktop
48559,9602,2018-08-31,1311,Tablet
48560,9602,2021-05-07,651,Desktop
48561,9603,2023-07-05,2103,Desktop
48562,9603,2024-05-08,35558,Desktop
48563,9603,2023-12-05,2333,Desktop
48564,9603,2022-12-07,1426,Desktop
48565,9604,2021-12-25,7639,Mobile
48566,9605,2023-12-18,2458,Desktop
48567,9605,2024-09-29,647,Desktop
48568,9605,2024-01-02,4805,Desktop
48569,9605,2024-11-29,1602,Desktop
48570,9605,2024-03-21,1768,Mobile
48571,9606,2021-02-08,277,Mobile
48572,9606,2017-06-11,2103,Mobile
48573,9606,2020-07-18,3763,Desktop
48574,9606,2017-06-02,4912,Mobile
48575,9607,2017-07-08,1917,Desktop
48576,9607,2018-04-01,1757,Desktop
48577,9607,2023-02-02,4326,Desktop
48578,9607,2021-08-09,1047,Mobile
48579,9608,2024-09-12,1280,Mobile
48580,9608,2023-02-05,1843,Desktop
48581,9608,2024-04-25,2018,Mobile
48582,9608,2024-05-19,4811,Desktop
48583,9608,2023-01-18,2220,Tablet
48584,9608,2023-04-03,6933,Desktop
48585,9608,2023-10-24,6532,Mobile
48586,9609,2021-07-12,4657,Desktop
48587,9609,2022-04-05,3452,Tablet
48588,9609,2021-09-04,2583,Desktop
48589,9610,2022-11-14,705,Desktop
48590,9610,2023-10-10,651,Desktop
48591,9610,2020-12-31,2768,Mobile
48592,9610,2023-06-12,3232,Desktop
48593,9611,2020-05-29,2717,Desktop
48594,9611,2023-08-25,33360,Desktop
48595,9611,2019-07-11,8222,Mobile
48596,9611,2016-06-13,769,Mobile
48597,9611,2019-03-14,12755,Tablet
48598,9611,2023-05-14,766,Mobile
48599,9612,2016-01-24,6525,Mobile
48600,9613,2022-04-21,28165,Tablet
48601,9613,2022-03-30,706,Desktop
48602,9613,2022-10-17,2010,Mobile
48603,9613,2023-01-29,1444,Desktop
48604,9613,2022-12-12,1888,Desktop
48605,9614,2019-01-30,9151,Desktop
48606,9614,2018-01-23,2097,Mobile
48607,9615,2023-09-27,664,Mobile
48608,9615,2024-03-02,1170,Desktop
48609,9615,2024-03-12,2498,Tablet
48610,9615,2024-07-21,3041,Desktop
48611,9615,2024-07-09,11551,Desktop
48612,9615,2024-10-18,1467,Desktop
48613,9615,2024-08-18,14288,Mobile
48614,9615,2024-08-30,5793,Desktop
48615,9615,2024-01-09,2007,Desktop
48616,9616,2018-10-13,3552,Desktop
48617,9616,2022-08-06,49084,Desktop
48618,9617,2024-03-06,2733,Desktop
48619,9617,2024-09-28,2099,Desktop
48620,9617,2024-03-21,8752,Desktop
48621,9618,2014-06-01,22012,Mobile
48622,9618,2023-11-29,1134,Mobile
48623,9618,2012-02-08,1106,Mobile
48624,9618,2022-08-15,10660,Desktop
48625,9618,2014-12-18,6084,Mobile
48626,9619,2017-10-11,9382,Desktop
48627,9619,2020-10-03,8057,Desktop
48628,9619,2018-05-11,5021,Tablet
48629,9619,2018-10-25,326,Mobile
48630,9619,2019-03-29,12175,Mobile
48631,9619,2019-02-21,1949,Desktop
48632,9619,2017-03-24,3096,Desktop
48633,9619,2020-09-26,3489,Mobile
48634,9620,2014-07-09,2141,Mobile
48635,9620,2024-12-05,1893,Desktop
48636,9620,2020-08-29,21218,Desktop
48637,9620,2015-10-09,1305,Tablet
48638,9621,2020-05-09,8566,Mobile
48639,9621,2019-09-09,2278,Desktop
48640,9621,2024-12-14,3205,Mobile
48641,9621,2024-11-15,1440,Tablet
48642,9621,2024-11-26,1310,Mobile
48643,9621,2020-10-08,11486,Desktop
48644,9622,2015-08-18,5099,Mobile
48645,9622,2020-08-09,6324,Mobile
48646,9622,2013-01-10,4568,Desktop
48647,9622,2019-03-17,1839,Tablet
48648,9622,2012-05-11,3778,Desktop
48649,9622,2017-05-07,4732,Mobile
48650,9622,2014-02-27,7990,Tablet
48651,9623,2024-11-12,4569,Desktop
48652,9623,2020-05-21,1023,Desktop
48653,9623,2019-04-09,1138,Mobile
48654,9623,2024-06-13,3627,Mobile
48655,9623,2019-03-28,1500,Mobile
48656,9624,2024-04-21,1503,Desktop
48657,9624,2024-12-13,15489,Mobile
48658,9624,2022-10-29,2022,Tablet
48659,9624,2022-06-10,6799,Mobile
48660,9624,2024-06-18,4762,Desktop
48661,9624,2023-07-02,704,Desktop
48662,9624,2022-11-26,19447,Desktop
48663,9624,2022-08-24,7696,Desktop
48664,9625,2017-05-20,14808,Desktop
48665,9625,2022-04-14,1817,Desktop
48666,9625,2019-04-09,904,Desktop
48667,9625,2019-07-18,5350,Mobile
48668,9626,2016-01-05,747,Tablet
48669,9626,2018-10-31,2741,Desktop
48670,9626,2015-12-26,2227,Desktop
48671,9626,2023-10-12,14182,Desktop
48672,9626,2023-10-23,5030,Desktop
48673,9626,2022-12-31,17566,Desktop
48674,9626,2020-04-19,1129,Mobile
48675,9626,2014-04-06,5974,Desktop
48676,9627,2018-04-12,728,Mobile
48677,9627,2023-01-06,4739,Desktop
48678,9627,2021-08-01,24953,Tablet
48679,9627,2020-12-06,45785,Tablet
48680,9627,2018-06-14,2088,Mobile
48681,9627,2021-04-13,31489,Desktop
48682,9627,2023-08-30,5849,Desktop
48683,9627,2024-01-05,8234,Mobile
48684,9628,2022-06-03,1835,Desktop
48685,9628,2022-09-29,821,Mobile
48686,9628,2024-02-16,5543,Mobile
48687,9629,2023-12-12,1683,Desktop
48688,9629,2018-06-13,2166,Desktop
48689,9629,2019-09-25,8054,Mobile
48690,9629,2018-06-11,3234,Desktop
48691,9629,2019-11-05,1012,Desktop
48692,9629,2024-07-17,3005,Mobile
48693,9629,2021-08-09,4104,Mobile
48694,9630,2024-08-18,2177,Tablet
48695,9630,2024-08-31,11663,Desktop
48696,9630,2022-12-02,4392,Mobile
48697,9630,2024-08-02,5712,Desktop
48698,9630,2024-08-27,3191,Desktop
48699,9631,2023-10-19,839,Mobile
48700,9631,2023-06-27,4066,Desktop
48701,9631,2021-05-05,1348,Mobile
48702,9631,2020-12-07,2730,Desktop
48703,9631,2023-09-14,3019,Desktop
48704,9631,2020-12-10,1808,Tablet
48705,9632,2023-10-19,2987,Tablet
48706,9632,2024-11-24,1976,Desktop
48707,9633,2019-12-01,11137,Tablet
48708,9633,2022-09-03,346,Tablet
48709,9633,2022-11-05,1594,Desktop
48710,9634,2014-01-19,1536,Mobile
48711,9634,2016-01-23,375,Mobile
48712,9634,2019-12-19,2484,Mobile
48713,9634,2017-05-17,5803,Tablet
48714,9634,2015-06-13,1844,Mobile
48715,9634,2015-07-21,3272,Desktop
48716,9635,2023-03-12,2552,Mobile
48717,9635,2020-11-07,1286,Desktop
48718,9635,2021-11-23,3270,Desktop
48719,9635,2019-05-16,4517,Mobile
48720,9635,2020-02-14,836,Desktop
48721,9636,2020-02-05,4120,Mobile
48722,9636,2020-12-25,1445,Desktop
48723,9636,2022-11-24,6202,Desktop
48724,9636,2024-08-24,1455,Desktop
48725,9636,2023-02-13,2248,Desktop
48726,9637,2015-03-25,10385,Mobile
48727,9637,2018-07-26,22453,Mobile
48728,9637,2014-10-05,1029,Desktop
48729,9638,2022-06-05,429,Desktop
48730,9639,2024-08-04,2777,Mobile
48731,9639,2020-01-08,6487,Desktop
48732,9639,2018-05-15,2955,Mobile
48733,9639,2019-01-21,8190,Tablet
48734,9639,2021-12-04,3287,Mobile
48735,9640,2020-12-04,4229,Tablet
48736,9640,2023-07-09,1480,Mobile
48737,9641,2018-05-24,914,Desktop
48738,9641,2018-08-30,7581,Tablet
48739,9641,2019-12-31,309,Desktop
48740,9641,2021-12-28,559,Tablet
48741,9641,2021-08-12,18025,Mobile
48742,9642,2021-12-10,4652,Mobile
48743,9642,2020-03-03,8360,Mobile
48744,9642,2023-11-22,1716,Desktop
48745,9642,2020-02-03,998,Tablet
48746,9643,2024-09-10,2251,Mobile
48747,9643,2024-09-08,3733,Desktop
48748,9643,2023-06-03,2536,Mobile
48749,9644,2016-08-30,810,Desktop
48750,9644,2019-12-25,1007,Tablet
48751,9644,2019-12-04,387,Desktop
48752,9644,2017-10-21,1727,Desktop
48753,9645,2022-09-10,9306,Tablet
48754,9645,2020-04-09,3726,Mobile
48755,9646,2020-01-30,608,Tablet
48756,9646,2024-04-19,2120,Desktop
48757,9646,2020-04-03,3677,Desktop
48758,9647,2013-08-05,24113,Tablet
48759,9647,2016-09-19,2400,Desktop
48760,9647,2012-04-28,4194,Mobile
48761,9647,2023-11-07,1833,Tablet
48762,9647,2023-09-27,1496,Desktop
48763,9649,2019-06-15,5501,Mobile
48764,9649,2018-08-03,3167,Mobile
48765,9649,2022-12-09,3009,Desktop
48766,9649,2022-07-02,1130,Desktop
48767,9649,2022-03-06,2655,Desktop
48768,9650,2023-08-03,7514,Desktop
48769,9650,2023-06-17,6570,Desktop
48770,9650,2024-02-14,5796,Mobile
48771,9651,2022-03-19,21162,Desktop
48772,9651,2023-08-22,41618,Mobile
48773,9651,2020-10-01,2784,Desktop
48774,9651,2021-08-18,799,Desktop
48775,9651,2023-02-17,2126,Mobile
48776,9652,2021-10-18,974,Desktop
48777,9652,2024-04-12,2928,Tablet
48778,9652,2021-10-23,5849,Mobile
48779,9653,2022-05-15,5197,Desktop
48780,9653,2022-08-09,3782,Desktop
48781,9653,2024-12-01,1749,Desktop
48782,9654,2023-04-12,8033,Desktop
48783,9654,2024-10-18,6493,Mobile
48784,9654,2018-03-07,2711,Desktop
48785,9654,2017-05-29,963,Mobile
48786,9654,2014-04-12,3572,Desktop
48787,9655,2021-07-24,11441,Tablet
48788,9655,2017-08-14,1371,Mobile
48789,9655,2022-06-22,7212,Desktop
48790,9655,2019-01-20,16857,Desktop
48791,9655,2022-07-04,2915,Mobile
48792,9656,2024-10-17,9324,Desktop
48793,9656,2024-12-26,3614,Desktop
48794,9656,2024-02-14,3970,Mobile
48795,9656,2023-11-24,2339,Mobile
48796,9656,2024-01-08,2434,Mobile
48797,9656,2024-01-17,3359,Mobile
48798,9657,2021-09-26,18476,Desktop
48799,9657,2021-03-27,1700,Tablet
48800,9657,2021-02-23,7908,Tablet
48801,9657,2022-02-16,7485,Mobile
48802,9657,2017-03-14,3674,Desktop
48803,9658,2016-03-21,4409,Desktop
48804,9658,2016-01-08,8987,Mobile
48805,9658,2021-11-01,4455,Mobile
48806,9658,2014-09-02,7364,Mobile
48807,9658,2017-06-30,1442,Mobile
48808,9658,2021-08-11,464,Tablet
48809,9659,2020-11-06,2374,Desktop
48810,9659,2023-04-14,994,Tablet
48811,9659,2017-10-02,23218,Tablet
48812,9659,2017-08-22,1361,Tablet
48813,9659,2019-06-28,19225,Mobile
48814,9660,2018-07-23,3178,Mobile
48815,9660,2022-01-22,17882,Tablet
48816,9660,2021-10-31,3753,Desktop
48817,9660,2021-08-25,3300,Mobile
48818,9660,2015-03-25,8597,Desktop
48819,9660,2022-05-23,3632,Mobile
48820,9661,2011-12-05,712,Desktop
48821,9661,2019-09-20,5010,Mobile
48822,9661,2019-01-29,2864,Mobile
48823,9661,2015-03-23,1147,Mobile
48824,9661,2019-03-28,2915,Mobile
48825,9661,2023-02-08,4047,Tablet
48826,9661,2018-08-29,1763,Mobile
48827,9662,2022-08-08,25779,Desktop
48828,9662,2018-01-19,1273,Mobile
48829,9662,2012-12-25,26570,Desktop
48830,9662,2013-05-31,39290,Desktop
48831,9662,2017-06-18,1756,Desktop
48832,9663,2024-09-23,2095,Desktop
48833,9663,2024-09-04,7938,Desktop
48834,9663,2024-01-18,8045,Mobile
48835,9663,2024-09-19,5858,Mobile
48836,9663,2024-02-04,2722,Desktop
48837,9664,2023-04-19,1805,Desktop
48838,9664,2021-10-26,3246,Mobile
48839,9664,2023-06-10,1395,Desktop
48840,9664,2024-02-11,884,Desktop
48841,9664,2024-03-17,2095,Desktop
48842,9664,2019-12-16,6261,Desktop
48843,9664,2020-09-08,1085,Desktop
48844,9665,2021-03-08,17538,Mobile
48845,9665,2022-01-13,8034,Mobile
48846,9665,2023-08-16,19729,Mobile
48847,9666,2024-03-10,551,Mobile
48848,9666,2023-07-01,3666,Mobile
48849,9666,2022-12-16,1911,Desktop
48850,9666,2022-05-05,5448,Mobile
48851,9667,2019-08-28,1457,Mobile
48852,9667,2018-04-25,622,Mobile
48853,9667,2021-04-12,13067,Mobile
48854,9667,2017-05-02,7670,Tablet
48855,9667,2024-06-21,3558,Desktop
48856,9667,2016-03-08,26032,Desktop
48857,9667,2019-10-17,13440,Tablet
48858,9668,2017-09-16,2771,Mobile
48859,9668,2024-02-07,13164,Tablet
48860,9668,2021-05-22,6252,Desktop
48861,9668,2017-03-18,1882,Desktop
48862,9668,2023-01-04,4172,Mobile
48863,9668,2022-07-17,2722,Desktop
48864,9668,2023-08-08,6034,Desktop
48865,9669,2013-07-07,2812,Mobile
48866,9669,2021-07-08,10671,Desktop
48867,9669,2022-12-24,6712,Desktop
48868,9669,2023-09-04,6225,Desktop
48869,9669,2022-07-31,2778,Desktop
48870,9669,2019-11-28,8529,Desktop
48871,9669,2018-12-02,1165,Mobile
48872,9669,2019-04-08,2771,Mobile
48873,9669,2013-09-09,3018,Desktop
48874,9669,2023-10-23,1543,Desktop
48875,9670,2024-04-06,4695,Desktop
48876,9670,2017-04-08,5739,Desktop
48877,9671,2023-05-31,1480,Desktop
48878,9671,2024-01-09,4236,Desktop
48879,9671,2022-06-20,5005,Mobile
48880,9671,2022-06-26,12749,Mobile
48881,9671,2020-09-10,1568,Desktop
48882,9671,2022-11-07,3989,Mobile
48883,9671,2021-02-09,3889,Desktop
48884,9672,2021-05-25,738,Desktop
48885,9672,2023-01-31,2763,Desktop
48886,9672,2022-08-10,1848,Desktop
48887,9673,2024-05-02,1885,Desktop
48888,9673,2024-06-24,4686,Desktop
48889,9673,2024-11-08,2660,Desktop
48890,9673,2024-01-17,2575,Desktop
48891,9674,2019-03-05,9245,Mobile
48892,9674,2012-12-11,5024,Desktop
48893,9674,2022-08-19,2920,Mobile
48894,9674,2023-05-26,23718,Tablet
48895,9674,2015-02-03,7716,Mobile
48896,9674,2013-03-06,7320,Desktop
48897,9674,2018-06-05,1813,Mobile
48898,9675,2018-08-10,6224,Mobile
48899,9675,2019-06-24,10737,Mobile
48900,9675,2018-06-15,1498,Mobile
48901,9676,2022-03-26,1533,Desktop
48902,9676,2022-06-07,1880,Mobile
48903,9676,2024-12-20,1235,Desktop
48904,9677,2022-04-20,1048,Desktop
48905,9677,2022-10-16,3833,Mobile
48906,9677,2018-06-20,7211,Mobile
48907,9677,2017-08-20,1531,Tablet
48908,9677,2018-12-09,617,Desktop
48909,9677,2020-09-06,1000,Desktop
48910,9677,2021-06-22,1498,Mobile
48911,9677,2018-02-24,3994,Desktop
48912,9678,2024-02-18,5253,Mobile
48913,9678,2018-05-14,5156,Desktop
48914,9678,2019-07-10,1526,Mobile
48915,9678,2024-05-30,1263,Tablet
48916,9678,2024-04-17,956,Mobile
48917,9679,2022-12-31,350,Mobile
48918,9679,2023-03-21,175,Mobile
48919,9679,2023-10-25,1723,Desktop
48920,9679,2020-08-31,16295,Desktop
48921,9679,2021-07-25,703,Mobile
48922,9679,2024-04-23,4945,Desktop
48923,9680,2022-06-26,9034,Desktop
48924,9680,2024-04-22,8872,Desktop
48925,9680,2023-02-23,6456,Tablet
48926,9680,2023-05-23,5721,Mobile
48927,9680,2024-02-14,8089,Mobile
48928,9681,2023-08-08,2520,Tablet
48929,9681,2018-05-03,1594,Desktop
48930,9682,2023-09-25,1049,Desktop
48931,9682,2024-09-14,3033,Desktop
48932,9682,2023-05-06,12826,Desktop
48933,9682,2024-06-16,2971,Desktop
48934,9683,2023-07-12,883,Desktop
48935,9683,2024-12-15,7590,Desktop
48936,9683,2023-12-22,4894,Desktop
48937,9683,2023-09-19,2727,Mobile
48938,9684,2023-09-27,9207,Desktop
48939,9684,2024-06-06,2061,Desktop
48940,9684,2024-12-04,4338,Mobile
48941,9684,2024-10-14,1787,Desktop
48942,9684,2024-01-28,2531,Desktop
48943,9684,2023-09-16,3549,Mobile
48944,9684,2023-10-29,6570,Desktop
48945,9684,2023-09-24,28381,Desktop
48946,9684,2023-08-28,2772,Tablet
48947,9684,2024-04-19,8880,Desktop
48948,9685,2017-11-12,1818,Mobile
48949,9685,2017-08-08,2183,Desktop
48950,9685,2018-12-25,2576,Desktop
48951,9686,2021-01-13,2557,Tablet
48952,9686,2022-12-14,6772,Desktop
48953,9686,2024-05-16,16903,Mobile
48954,9687,2014-10-10,2765,Desktop
48955,9687,2020-03-04,1868,Mobile
48956,9687,2021-08-17,4770,Desktop
48957,9687,2020-07-27,7917,Tablet
48958,9688,2023-01-24,2048,Desktop
48959,9688,2022-11-18,3827,Mobile
48960,9688,2021-07-01,789,Desktop
48961,9688,2019-12-13,38888,Desktop
48962,9688,2022-05-21,875,Mobile
48963,9688,2020-07-21,4493,Desktop
48964,9688,2022-03-14,10838,Desktop
48965,9689,2023-12-23,7382,Desktop
48966,9689,2021-11-12,2084,Mobile
48967,9689,2023-06-11,7255,Desktop
48968,9689,2021-09-21,17519,Desktop
48969,9689,2022-01-29,568,Desktop
48970,9689,2024-08-20,867,Desktop
48971,9689,2024-04-03,8221,Desktop
48972,9689,2021-03-06,1293,Desktop
48973,9690,2011-10-21,4052,Desktop
48974,9690,2011-04-23,3136,Mobile
48975,9690,2024-06-26,19537,Mobile
48976,9690,2014-06-09,1620,Desktop
48977,9691,2021-02-11,17914,Desktop
48978,9691,2019-07-26,1686,Desktop
48979,9691,2017-12-28,7977,Mobile
48980,9691,2022-03-19,1819,Tablet
48981,9691,2018-09-04,848,Tablet
48982,9692,2020-03-05,924,Mobile
48983,9692,2024-01-05,898,Mobile
48984,9692,2022-03-30,2893,Mobile
48985,9692,2021-02-14,1467,Mobile
48986,9692,2019-02-16,14849,Desktop
48987,9692,2019-05-15,4796,Desktop
48988,9693,2023-06-07,1926,Desktop
48989,9693,2023-02-24,5479,Mobile
48990,9693,2023-11-15,39417,Desktop
48991,9693,2024-03-07,7171,Desktop
48992,9693,2022-01-09,2536,Tablet
48993,9694,2024-03-17,3106,Tablet
48994,9694,2023-07-08,1059,Desktop
48995,9694,2021-03-15,13407,Desktop
48996,9694,2024-09-10,318,Mobile
48997,9694,2024-11-14,28412,Mobile
48998,9694,2022-07-16,3311,Mobile
48999,9694,2024-09-07,18389,Desktop
49000,9695,2023-06-09,3084,Desktop
49001,9695,2023-05-30,13999,Desktop
49002,9695,2024-06-13,2626,Desktop
49003,9695,2024-07-19,32026,Desktop
49004,9695,2024-02-05,7930,Mobile
49005,9696,2024-10-10,1071,Mobile
49006,9696,2015-10-16,3654,Mobile
49007,9696,2021-01-28,4057,Desktop
49008,9696,2019-08-17,1319,Desktop
49009,9696,2016-08-01,1950,Tablet
49010,9697,2017-05-02,8214,Desktop
49011,9697,2018-09-10,13577,Mobile
49012,9697,2023-06-18,1242,Mobile
49013,9697,2020-07-20,10114,Mobile
49014,9698,2023-12-28,3281,Mobile
49015,9699,2024-06-06,3687,Mobile
49016,9699,2012-11-23,28856,Mobile
49017,9699,2021-03-03,9613,Desktop
49018,9699,2014-02-21,9081,Desktop
49019,9700,2022-03-23,20841,Mobile
49020,9700,2023-10-29,3477,Desktop
49021,9700,2024-08-11,5631,Desktop
49022,9701,2022-02-18,3378,Desktop
49023,9701,2020-12-18,2251,Desktop
49024,9701,2021-06-05,3127,Desktop
49025,9701,2021-11-15,2628,Tablet
49026,9701,2023-10-18,5391,Tablet
49027,9701,2023-12-19,6965,Desktop
49028,9702,2018-05-20,584,Mobile
49029,9702,2021-07-09,8761,Mobile
49030,9702,2020-10-07,3501,Mobile
